//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 61834000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
61834000;1;01/05/1944;;1;1;129,492;95,221;110,828;1;31;1;1;1;;;129,492;127,655;125,822;125,822;125,822;125,822;120,343;120,343;120,343;118,523;116,708;114,896;114,896;114,896;109,483;109,483;107,686;105,893;104,105;102,32;102,32;102,32;102,32;102,32;102,32;98,762;96,99;96,99;98,762;96,99;95,221;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1944;;1;1;125,822;81,273;93,8958;11;26;1;1;1;;;93,457;93,457;93,457;93,457;95,221;91,698;91,698;93,457;91,698;91,698;125,822;125,822;125,822;125,822;123,992;84,703;84,703;84,703;84,703;86,445;84,703;84,703;84,703;84,703;84,703;81,273;82,993;82,993;82,993;81,273;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1944;;1;1;82,993;67,988;76,5241;5;31;1;1;1;;;81,273;81,273;81,273;81,273;82,993;82,993;81,273;81,273;81,273;81,273;82,993;81,273;79,566;79,566;79,566;79,566;76,191;74,524;74,524;74,524;72,87;71,229;71,229;71,229;71,229;69,602;69,602;69,602;69,602;69,602;67,988;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1944;;1;1;67,988;48,285;60,3218;1;28;1;1;1;;;67,988;67,988;67,988;66,388;66,388;66,388;64,801;64,801;64,801;64,801;64,801;64,801;64,801;64,801;61,67;60,125;60,125;58,595;58,595;58,595;57,078;57,078;54,089;52,616;54,089;54,089;54,089;48,285;52,616;52,616;54,089;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1944;;1;1;54,089;40,033;49,1945;6;26;1;1;1;;;52,616;52,616;52,616;52,616;52,616;54,089;54,089;52,616;52,616;52,616;52,616;52,616;52,616;49,714;49,714;49,714;49,714;48,285;46,871;46,871;45,473;46,871;48,285;46,871;44,09;40,033;45,473;44,09;42,722;44,09;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1944;;1;1;116,708;38,712;58,3269;31;6;1;1;1;;;44,09;40,033;40,033;44,09;41,369;38,712;40,033;41,369;38,712;38,712;45,473;45,473;45,473;44,09;60,125;81,273;82,993;72,87;67,988;60,125;72,87;77,872;67,988;61,67;55,576;52,616;52,616;57,078;79,566;100,539;116,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1944;;1;1;189,9;76,191;121,4423;26;4;1;1;1;;;109,483;98,762;81,273;76,191;89,942;109,483;86,445;105,893;123,992;131,332;113,088;95,221;84,703;82,993;96,99;135,022;129,492;120,343;111,284;98,762;113,088;136,872;170,705;172,613;174,523;189,9;187,968;170,705;129,492;116,708;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1944;;1;1;144,305;64,801;94,0903;13;25;1;1;1;;;111,284;111,284;114,896;107,686;105,893;110,383;111,284;104,105;93,457;96,99;112,185;138,726;144,305;134,098;109,483;98,762;84,703;79,566;72,87;74,524;71,229;66,388;67,988;66,388;64,801;67,186;71,229;81,273;82,993;79,566;81,273;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1945;;1;1;244,955;66,388;130,5617;20;2;1;1;1;;;74,524;66,388;74,524;79,566;88,191;91,698;95,221;119,433;142,442;146,172;135,022;112,185;94,339;82,993;77,872;89,066;104,105;162,157;220,152;244,955;232,014;201,541;187,004;168,801;143,373;121,254;113,088;114,896;125,822;160,265;178,351;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1945;;1;1;568,923;170,705;315,2599;7;28;1;1;1;;;237,975;349,366;422,326;472,306;507,125;553,299;568,923;502,118;457,552;377,129;332,678;300,659;257,985;244,955;242,958;237,975;233,006;225,085;221,137;207,395;219,167;252,963;277,184;281,249;262,012;223,11;188,934;170,705;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1945;;1;1;309,911;148,977;210,6153;6;20;1;1;1;;;161,211;165;168,801;223,11;291,443;309,911;289,401;249,956;243,956;256,98;246,954;223,11;211,309;193,77;178,351;169,753;182,19;187,968;164,052;148,977;167,849;187,968;229,041;222,123;244,955;227,062;219,167;204,465;201,541;189,9;168,801;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1945;;1;1;175,479;102,32;129,963;3;27;1;1;1;;;155,549;161,211;175,479;174,523;161,211;161,211;163,104;163,104;148,041;133,175;127,655;125,822;122,165;118,523;116,708;114,896;113,088;113,088;111,284;122,165;125,822;122,165;122,165;116,708;111,284;105,893;102,32;102,32;104,105;104,105;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1945;;1;1;105,893;82,993;91,3337;1;28;1;1;1;;;105,893;105,893;105,893;104,105;100,539;98,762;95,221;93,457;91,698;91,698;89,942;89,942;89,942;86,445;86,445;86,445;86,445;88,191;91,698;93,457;89,942;91,698;88,191;88,191;84,703;84,703;84,703;82,993;84,703;84,703;84,703;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1945;;1;1;114,896;77,872;89,11;28;18;1;1;1;;;84,703;84,703;84,703;81,273;82,993;81,273;81,273;82,993;84,703;84,703;82,993;84,703;81,273;81,273;81,273;81,273;79,566;77,872;79,566;81,273;91,698;93,457;93,457;105,893;105,893;105,893;109,483;114,896;109,483;98,762;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1945;;1;1;100,539;66,388;81,3309;1;30;1;1;1;;;100,539;91,698;91,698;86,445;84,703;86,445;91,698;96,99;96,99;96,99;93,457;89,942;84,703;84,703;81,273;77,872;77,872;76,191;74,524;74,524;74,524;72,87;71,229;72,87;71,229;71,229;71,229;71,229;69,602;66,388;69,602;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1945;;1;1;69,602;52,616;59,9407;3;31;1;1;1;;;63,229;63,229;69,602;67,988;67,988;64,801;66,388;64,801;66,388;58,595;61,67;60,125;60,125;61,67;61,67;60,125;58,595;58,595;57,078;55,576;57,078;57,078;57,078;57,078;55,576;54,089;54,089;55,576;55,576;54,089;52,616;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1945;;1;1;55,576;44,09;49,0447;7;9;1;1;1;;;54,089;54,089;51,157;51,157;51,157;54,089;55,576;46,871;44,09;45,473;48,285;51,157;52,616;49,714;46,871;45,473;44,09;45,473;51,157;55,576;52,616;49,714;49,714;46,871;46,871;45,473;44,09;44,09;46,871;46,871;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1945;;1;1;63,229;44,09;50,5981;14;1;1;1;1;;;44,09;46,871;48,285;49,714;49,714;49,714;46,871;44,09;53,351;60,125;58,595;57,078;60,896;63,229;55,576;52,616;48,285;46,871;49,714;48,285;51,157;48,285;49,714;46,871;46,871;46,871;44,09;44,09;46,871;51,157;58,595;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1945;;1;1;168,801;57,078;100,6986;30;2;1;1;1;;;58,595;57,078;76,191;116,708;135,022;123,992;98,762;77,872;69,602;69,602;74,524;76,191;84,703;91,698;93,457;113,992;104,105;94,339;88,191;103,212;105,893;94,339;96,99;105,893;119,433;127,655;123,992;125,822;144,305;168,801;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1945;;1;1;463,687;82,993;263,6697;20;5;1;1;1;;;168,801;140,582;114,896;93,457;82,993;83,834;106,789;142,442;193,77;261,005;285,321;293,488;267,057;242,958;255,975;309,911;355,651;403,16;442,901;463,687;458,778;384,191;323,339;275,155;238,971;213,27;225,085;242,958;306,823;360,899;435,615;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1946;;1;1;1032,28;278,2;476,4948;5;20;1;1;1;;;498,37;562,211;660,742;836,323;1032,28;1021,51;889,896;751,813;651,369;559,979;477,247;403,16;355,651;318,166;324,375;322,303;320,234;293,488;281,249;278,2;301,685;309,911;331,639;327,485;307,852;311,972;352,506;392,465;416,316;438,041;442,901;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1946;;1;1;415,116;209,351;260,1434;1;13;1;1;1;;;415,116;337,882;294,511;267,057;256,98;244,955;238,971;244,955;242,958;235,986;225,085;215,234;209,351;235,986;258,991;267,057;263,02;273,127;241,96;223,11;209,351;213,27;240,963;262,012;293,488;308,881;304,766;258,991;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1946;;1;1;390,097;203,49;274,5543;20;31;1;1;1;;;228,051;216,216;216,216;238,971;268,068;274,141;306,823;307,852;291,443;289,401;270,09;261,005;263,02;253,966;257,985;285,321;273,127;313,003;368,264;390,097;385,371;342,052;298,608;274,141;263,02;256,98;250,958;233,999;220,152;209,351;203,49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1946;;1;1;258,991;127,655;179,508;4;30;1;1;1;;;204,465;231,023;253,966;258,991;245,954;223,11;213,27;193,77;195,709;208,373;209,351;198,622;189,9;182,19;176,435;167,849;163,104;159,32;157,433;155,549;153,667;149,913;146,172;144,305;140,582;136,872;135,022;133,175;129,492;127,655;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1946;;1;1;136,872;104,105;117,0501;7;27;1;1;1;;;125,822;125,822;127,655;125,822;129,492;135,022;136,872;129,492;125,822;122,165;120,343;118,523;120,343;120,343;118,523;118,523;116,708;113,088;113,088;109,483;109,483;109,483;109,483;107,686;107,686;105,893;104,105;105,893;105,893;105,893;104,105;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1946;;1;1;118,523;88,191;99,633;5;29;1;1;1;;;100,539;100,539;105,893;113,088;118,523;118,523;114,896;107,686;104,105;102,32;102,32;98,762;98,762;96,99;96,99;95,221;96,99;100,539;100,539;96,99;95,221;95,221;93,457;93,457;91,698;91,698;91,698;89,942;88,191;88,191;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1946;;1;1;163,104;84,703;103,2879;18;8;1;1;1;;;88,191;89,942;89,942;88,191;86,445;86,445;88,191;84,703;88,191;89,942;91,698;93,457;102,32;118,523;132,253;146,172;155,549;163,104;147,106;131,332;117,615;107,686;100,539;96,99;93,457;91,698;89,942;88,191;84,703;84,703;84,703;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1946;;1;1;81,273;61,67;70,0185;1;26;1;1;1;;;81,273;81,273;81,273;79,566;77,872;77,872;76,191;76,191;74,524;74,524;72,87;71,229;71,229;71,229;69,602;66,388;67,988;67,988;66,388;66,388;66,388;64,801;64,801;64,801;63,229;61,67;63,229;63,229;63,229;61,67;61,67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1946;;1;1;76,191;49,714;56,6945;30;23;1;1;1;;;60,125;60,125;58,595;58,595;58,595;58,595;58,595;58,595;58,595;58,595;58,595;58,595;58,595;58,595;55,576;54,089;54,089;52,616;52,616;52,616;52,616;51,157;49,714;51,157;52,616;54,089;54,089;54,089;60,125;76,191;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1946;;1;1;119,433;55,576;78,0103;25;11;1;1;1;;;93,457;89,942;79,566;71,229;63,229;58,595;58,595;58,595;57,078;57,078;55,576;55,576;55,576;57,078;60,125;70,414;81,273;93,457;100,539;107,686;104,105;87,318;93,457;105,893;119,433;102,32;89,942;84,703;73,695;67,988;64,801;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1946;;1;1;120,343;57,078;80,7679;5;21;1;1;1;;;73,695;88,191;101,429;117,615;120,343;113,088;104,999;98,762;102,32;102,32;100,539;98,762;85,574;74,524;66,388;64,801;63,229;58,595;58,595;60,125;57,078;57,078;62,448;64,801;63,229;71,229;77,872;76,191;71,229;67,988;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1946;;1;1;150,851;57,078;92,4635;28;6;1;1;1;;;67,988;64,801;63,229;64,801;61,67;57,078;57,078;61,67;80,418;101,429;108,584;111,284;96,99;82,993;72,048;64,801;79,566;113,088;116,708;102,32;79,566;72,87;76,191;116,708;88,191;107,686;130,411;150,851;148,041;139,654;127,655;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1947;;1;1;378,304;171,659;248,3744;31;14;1;1;1;;;186,04;265,038;314,035;339,966;361,95;376,705;371,426;311,972;259,998;224,097;197,65;182,19;172,613;171,659;186,04;197,65;193,77;187,968;179,31;188,934;213,27;256,98;257,985;222,123;196,679;188,934;210,33;253,966;305,794;346,229;378,304;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1947;;1;1;390,097;157,433;260,2703;1;12;1;1;1;;;390,097;375,648;320,234;258,991;221,137;203,49;190,866;182,19;174,523;168,801;166,899;157,433;159,32;182,19;210,33;229,041;268,068;302,712;311,972;311,972;328,523;346,229;335,799;307,852;289,401;287,36;293,488;313,003;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1947;;1;1;781,321;370,372;577,0754;20;1;1;1;1;;;370,372;413,917;441,685;455,103;477,247;509,633;540,015;573,412;602,855;642,039;696,254;727,495;722,661;729,915;705,821;674,877;674,877;713,023;761,61;781,321;754,259;689,106;625,812;546,644;477,247;464,916;460,004;439,255;419,92;409,128;388,914;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1947;;1;1;361,95;180,269;240,3721;1;30;1;1;1;;;361,95;336,84;315,067;298,608;285,321;277,184;269,079;261,005;254,97;250,958;246,954;242,958;242,958;240,963;234,992;227,062;221,137;215,234;209,351;209,351;216,216;223,11;215,234;209,351;201,541;197,65;193,77;187,968;184,113;180,269;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1947;;1;1;174,523;129,492;162,467;1;31;1;1;1;;;174,523;174,523;174,523;170,705;169,753;174,523;174,523;172,613;165;161,211;159,32;155,549;170,705;166,899;163,104;170,705;168,801;165;159,32;161,211;163,104;165;170,705;168,801;166,899;165;148,041;138,726;135,022;133,175;129,492;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1947;;1;1;151,789;105,893;120,7891;24;18;1;1;1;;;109,483;123,992;120,343;120,343;120,343;118,523;116,708;116,708;114,896;114,896;113,088;111,284;111,284;109,483;109,483;109,483;107,686;105,893;107,686;123,992;123,992;133,175;139,654;151,789;151,789;144,305;135,022;126,738;118,523;113,088;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1947;;1;1;129,492;89,942;105,3103;12;28;1;1;1;;;109,483;107,686;105,893;102,32;102,32;104,105;102,32;104,105;109,483;118,523;127,655;129,492;129,492;127,655;125,822;125,822;122,165;102,32;98,762;96,99;95,221;93,457;93,457;91,698;91,698;91,698;91,698;89,942;91,698;91,698;89,942;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1947;;1;1;117,615;64,801;83,1918;30;25;1;1;1;;;89,942;91,698;91,698;91,698;91,698;91,698;89,942;88,191;88,191;84,703;76,191;79,566;77,872;82,131;82,131;77,872;76,191;76,191;76,191;74,524;74,524;77,872;72,87;72,87;64,801;69,602;72,87;76,191;84,703;117,615;116,708;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1947;;1;1;135,022;77,872;99,5195;1;18;1;1;1;;;135,022;126,738;108,584;96,99;93,457;95,221;102,32;104,105;100,539;100,539;100,539;113,088;118,523;122,165;113,088;93,457;82,993;77,872;82,993;95,221;100,539;105,893;94,339;89,066;77,872;78,717;86,445;93,457;104,105;91,698;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1947;;1;1;344,14;76,191;131,5257;27;17;1;1;1;;;82,993;93,457;131,332;117,615;105,893;99,65;93,457;94,339;107,686;106,789;104,999;102,32;93,457;87,318;79,566;77,872;76,191;77,872;76,191;87,318;82,993;77,872;88,191;151,789;295,535;342,052;344,14;299,633;203,49;160,265;135,022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1947;;1;1;249,956;79,566;133,289;29;23;1;1;1;;;126,738;123,992;164,052;187,968;170,705;148,041;144,305;120,343;111,284;113,088;120,343;131,332;125,822;122,165;141,512;153,667;124,906;115,802;104,105;93,457;89,942;86,445;79,566;79,566;82,993;104,999;148,977;233,006;249,956;199,594;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1947;;1;1;330,6;120,343;229,0881;18;10;1;1;1;;;144,305;143,373;208,373;228,051;200,567;155,549;129,492;124,906;140,582;120,343;132,253;165;211,309;223,11;255,975;301,685;313,003;330,6;322,303;311,972;283,284;244,955;244,955;250,958;246,954;248,955;252,963;269,079;291,443;297,583;307,852;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1948;;1;1;469,84;165;293,3542;20;10;1;1;1;;;342,052;341,009;284,302;247,954;219,167;219,167;215,234;215,234;213,27;165;203,49;243,956;289,401;316,099;330,6;351,459;353,554;447,773;458,778;469,84;448,993;452,657;303,739;276,169;266,047;246,954;230,032;227,062;227,062;238,971;248,955;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1948;;1;1;431,982;238,971;323,4925;19;2;1;1;1;;;244,955;238,971;246,954;253,966;275,155;293,488;280,232;267,057;261,005;256,98;274,141;313,003;311,972;315,067;345,184;361,95;394,836;425,942;431,982;421,123;417,517;413,917;423,531;419,92;377,129;315,067;281,249;259,998;258,991;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
61834000;1;01/03/1948;;1;1;546,644;211,309;333,5477;20;10;1;1;1;;;279,216;301,685;308,881;283,284;264,029;252,963;233,006;226,073;234,992;211,309;237,975;254,97;284,302;309,911;363,002;438,041;476,011;502,118;524,643;546,644;502,118;429,564;359,849;330,6;322,303;327,485;336,84;338,924;309,911;283,284;266,047;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1948;;1;1;261,005;142,442;186,7276;1;30;1;1;1;;;261,005;256,98;253,966;236,98;229,041;229,041;221,137;212,29;203,49;199,594;193,77;191,834;189,9;186,04;182,19;176,435;172,613;165;165;165;159,32;159,32;157,433;153,667;149,913;148,041;148,041;148,041;144,305;142,442;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1948;;1;1;149,913;114,896;129,7515;20;30;1;1;1;;;142,442;140,582;138,726;136,872;136,872;135,022;133,175;131,332;129,492;125,822;125,822;123,992;122,165;122,165;122,165;120,343;118,523;130,411;142,442;149,913;149,913;148,041;136,872;127,655;125,822;122,165;120,343;116,708;116,708;114,896;114,896;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1948;;1;1;114,896;88,191;99,8051;1;30;1;1;1;;;114,896;113,088;109,483;109,483;109,483;109,483;107,686;105,893;105,893;104,105;104,105;102,32;100,539;98,762;98,762;98,762;96,99;96,99;95,221;93,457;93,457;93,457;93,457;93,457;91,698;91,698;91,698;89,942;91,698;88,191;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1948;;1;1;88,191;71,229;81,4274;1;26;1;1;1;;;88,191;88,191;88,191;88,191;84,703;86,445;86,445;84,703;84,703;82,993;82,993;81,273;81,273;81,273;81,273;81,273;81,273;81,273;76,191;76,191;74,524;74,524;74,524;72,87;72,87;71,229;81,273;84,703;84,703;82,993;82,993;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1948;;1;1;91,698;58,595;69,6073;1;23;1;1;1;;;91,698;91,698;88,191;84,703;81,273;77,872;74,524;71,229;71,229;71,229;71,229;71,229;71,229;71,229;71,229;67,988;66,388;66,388;66,388;64,801;63,229;61,67;58,595;60,125;60,125;60,125;60,125;58,595;58,595;61,67;63,229;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1948;;1;1;61,67;44,09;55,2713;16;27;1;1;1;;;60,125;58,595;58,595;57,078;57,078;54,089;54,089;55,576;55,576;55,576;51,157;55,576;55,576;57,078;60,125;61,67;60,125;58,595;57,078;52,616;55,576;54,089;54,089;54,089;52,616;48,285;44,09;51,885;52,616;54,831;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1948;;1;1;113,088;46,871;70,5642;15;25;1;1;1;;;57,078;65,593;71,229;67,186;67,988;72,87;77,872;79,566;84,703;82,993;79,566;84,703;96,99;110,383;113,088;97,875;81,273;71,229;66,388;61,67;57,078;55,576;51,157;51,157;46,871;48,285;51,157;55,576;61,67;60,125;58,595;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1948;;1;1;191,834;54,831;120,0899;22;1;1;1;1;;;54,831;85,574;72,87;99,65;110,383;120,343;109,483;96,99;109,483;144,305;148,977;127,655;116,708;109,483;102,32;102,32;127,655;153,667;171,659;161,211;180,269;191,834;156,49;131,332;105,893;91,698;88,191;97,875;127,655;105,893;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1948;;1;1;433,192;74,524;154,9085;22;16;1;1;1;;;98,762;91,698;93,457;89,942;89,942;84,703;84,703;81,273;77,872;79,566;88,191;98,762;88,191;81,273;77,872;74,524;88,191;132,253;273,127;359,849;404,352;433,192;410,325;269,079;195,709;174,523;148,041;144,305;133,175;127,655;127,655;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1949;;1;1;455,103;81,273;226,0452;22;7;1;1;1;;;120,343;111,284;105,893;104,105;96,99;88,191;81,273;81,273;82,993;107,686;114,896;120,343;125,822;161,211;211,309;254,97;269,079;328,523;390,097;421,123;444,118;455,103;428,356;320,234;271,102;267,057;279,216;281,249;285,321;300,659;297,583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
